gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10
1002380472,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380472?gameHash=f1de6926d1476c08&tab=overview,WC,2017-W,43022.9992592593,3.4,2,7.18,1,Blue,Top,Mouse,EDward Gaming,Maokai,Ezreal,LeBlanc,Xayah,Shen,Orianna,35.0833333333,1,2,1,13,22,6,0,0,0,0,0,0,0,9.1112666667,0.0570071259,0.0285035629,0.7980997625,0,17.4021833333,2,1,0,0,0,0,0,0,0,0,1,,1,9.28445,1,1,10,0,1,31.3596333333,1,0,12866,366.7268408551,0.1596020493,0.1678924771,18,0.513064133,0.1682242991,7,0.1995249406,5,6, , ,12644,230.7249406176,11350,0.0066298343,214,1,0,1,6.1282660333,2758,3408,-650,4487,5221,-734,4002,5091,-1089
1002380472,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380472?gameHash=f1de6926d1476c08&tab=overview,WC,2017-W,43022.9992592593,3.4,2,7.18,2,Blue,Jungle,Clearlove7,EDward Gaming,Jarvan IV,Ezreal,LeBlanc,Xayah,Shen,Orianna,35.0833333333,1,7,2,13,22,6,0,0,0,0,1,0,0,9.1112666667,0.1995249406,0.0570071259,0.7980997625,0,17.4021833333,2,1,2,1,0,1,1,0,0,0,1,,1,9.28445,1,1,10,0,1,31.3596333333,1,0,16897,481.6247030879,0.209606391,0.1787194325,20,0.5700712589,0.1869158879,9,0.2565320665,14,15, , ,13166,245.6038004751,11300,0.0950173812,23,93,58,5,3.3064133017,3357,3148,209,5075,4982,93,2822,3825,-1003
1002380472,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380472?gameHash=f1de6926d1476c08&tab=overview,WC,2017-W,43022.9992592593,3.4,2,7.18,3,Blue,Middle,Scout,EDward Gaming,Galio,Ezreal,LeBlanc,Xayah,Shen,Orianna,35.0833333333,1,5,1,13,22,6,0,0,0,0,0,1,0,9.1112666667,0.1425178147,0.0855106888,0.7980997625,0,17.4021833333,2,1,0,0,0,0,0,0,0,0,1,,1,9.28445,1,1,10,0,1,31.3596333333,1,0,12160,346.6033254157,0.1508441566,0.2034637961,16,0.4560570071,0.1495327103,10,0.2850356295,8,9, , ,14359,279.6085510689,13425,0.0496183206,266,7,1,5,7.7814726841,3409,3271,138,5602,5050,552,4757,4789,-32
1002380472,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380472?gameHash=f1de6926d1476c08&tab=overview,WC,2017-W,43022.9992592593,3.4,2,7.18,4,Blue,ADC,iBoy,EDward Gaming,Caitlyn,Ezreal,LeBlanc,Xayah,Shen,Orianna,35.0833333333,1,8,1,9,22,6,0,0,0,0,0,1,0,9.1112666667,0.2280285036,0,0.7980997625,0,17.4021833333,2,1,0,0,0,0,0,0,0,0,1,,1,9.28445,1,1,10,0,1,31.3596333333,1,0,35268,1005.2636579573,0.4374976741,0.2792524838,12,0.3420427553,0.1121495327,13,0.3705463183,3,3, , ,18013,383.7605700713,14575,0.206244087,357,31,13,7,11.0593824228,3782,2921,861,5822,4882,940,3209,2798,411
1002380472,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380472?gameHash=f1de6926d1476c08&tab=overview,WC,2017-W,43022.9992592593,3.4,2,7.18,5,Blue,Support,Meiko,EDward Gaming,Lulu,Ezreal,LeBlanc,Xayah,Shen,Orianna,35.0833333333,1,0,1,20,22,6,0,0,0,0,0,1,0,9.1112666667,0,0,0.7980997625,0,17.4021833333,2,1,0,0,0,0,0,0,0,0,1,,1,9.28445,1,1,10,0,1,31.3596333333,1,0,3422,97.539192399,0.042449729,0.1706718105,41,1.1686460808,0.3831775701,12,0.3420427553,13,15, , ,12778,234.5444180523,10675,0.072815534,17,0,0,0,0.4845605701,2739,2475,264,4011,3824,187,2832,2420,412
1002380472,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380472?gameHash=f1de6926d1476c08&tab=overview,WC,2017-W,43022.9992592593,3.4,2,7.18,6,Red,Top,Impact,Cloud9,Cho'gath,Kalista,Sejuani,Rumble,Twitch,Syndra,35.0833333333,0,1,3,4,6,22,0,0,0,0,0,0,0,9.1112666667,0.0285035629,0.0570071259,0.7980997625,0,17.4021833333,1,2,0,0,0,0,0,0,0,0,0,,0,9.28445,0,0,0,10,0,31.3596333333,0,1,8876,252.9976247031,0.1320558217,0.2067418948,18,0.513064133,0.1487603306,6,0.1710213777,3,5, , ,11768,205.7558194774,11275,-0.0066298343,292,6,6,0,8.4940617577,3408,2758,650,5221,4487,734,5091,4002,1089
1002380472,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380472?gameHash=f1de6926d1476c08&tab=overview,WC,2017-W,43022.9992592593,3.4,2,7.18,7,Red,Jungle,Contractz,Cloud9,Graves,Kalista,Sejuani,Rumble,Twitch,Syndra,35.0833333333,0,2,5,2,6,22,0,0,0,0,0,0,0,9.1112666667,0.0570071259,0.1995249406,0.7980997625,1,17.4021833333,1,2,1,2,0,0,0,1,0,0,0,,0,9.28445,0,0,0,10,0,31.3596333333,0,1,13138,374.4798099762,0.1954652305,0.1854049719,27,0.7695961995,0.2231404959,9,0.2565320665,6,6, , ,11023,184.5206650831,10275,-0.0950173812,44,152,82,12,5.5866983373,3148,3357,-209,4982,5075,-93,3825,2822,1003
1002380472,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380472?gameHash=f1de6926d1476c08&tab=overview,WC,2017-W,43022.9992592593,3.4,2,7.18,8,Red,Middle,Jensen,Cloud9,Ryze,Kalista,Sejuani,Rumble,Twitch,Syndra,35.0833333333,0,3,4,2,6,22,0,0,0,0,0,0,0,9.1112666667,0.0855106888,0.1425178147,0.7980997625,0,17.4021833333,1,2,0,0,0,0,0,0,0,0,0,,0,9.28445,0,0,0,10,0,31.3596333333,0,1,17038,485.6437054632,0.2534888565,0.2379310345,13,0.3705463183,0.1074380165,6,0.1710213777,5,5, , ,12857,236.7961995249,12775,-0.0496183206,308,4,3,1,8.893111639,3271,3409,-138,5050,5602,-552,4789,4757,32
1002380472,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380472?gameHash=f1de6926d1476c08&tab=overview,WC,2017-W,43022.9992592593,3.4,2,7.18,9,Red,ADC,Sneaky,Cloud9,Kog'Maw,Kalista,Sejuani,Rumble,Twitch,Syndra,35.0833333333,0,0,6,3,6,22,0,0,0,0,0,0,0,9.1112666667,0,0.2280285036,0.7980997625,0,17.4021833333,1,2,0,0,0,0,0,0,0,0,0,,0,9.28445,0,0,0,10,0,31.3596333333,0,1,24951,711.1923990499,0.3712173059,0.2081452629,13,0.3705463183,0.1074380165,7,0.1995249406,2,2, , ,11817,207.1524940618,11850,-0.206244087,283,7,6,0,8.2660332542,2921,3782,-861,4882,5822,-940,2798,3209,-411
1002380472,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380472?gameHash=f1de6926d1476c08&tab=overview,WC,2017-W,43022.9992592593,3.4,2,7.18,10,Red,Support,Smoothie,Cloud9,Janna,Kalista,Sejuani,Rumble,Twitch,Syndra,35.0833333333,0,0,4,5,6,22,0,0,0,0,0,0,1,9.1112666667,0,0,0.7980997625,0,17.4021833333,1,2,0,0,0,0,0,0,0,0,0,,0,9.28445,0,0,0,10,0,31.3596333333,0,1,3211,91.5249406176,0.0477727854,0.1617768358,50,1.4251781473,0.4132231405,8,0.2280285036,17,17, , ,10198,161.0052256532,9925,-0.072815534,44,0,0,0,1.2541567696,2475,2739,-264,3824,4011,-187,2420,2832,-412
1002380472,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380472?gameHash=f1de6926d1476c08&tab=overview,WC,2017-W,43022.9992592593,3.4,2,7.18,100,Blue,Team,Team,EDward Gaming, ,Ezreal,LeBlanc,Xayah,Shen,Orianna,35.0833333333,1,22,6,68,22,6, , , , ,1,1,0,9.1112666667,0.6270783848,0.1710213777,0.7980997625,0,17.4021833333,2,1,2,1,0,1,1,0,0,0,1,17.5487166667,1,9.28445,1,1,10,0,1,31.3596333333,1,0,80613,2297.757719715, , ,107,3.0498812352,1,51,1.4536817102,43,48,0.6216216216,0.3333333333,70960,1374.242280285,61325,0.0889929742,877,132,72,18,28.7600950119,16045,15223,822,24997,23959,1038,17622,18923,-1301
1002380472,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380472?gameHash=f1de6926d1476c08&tab=overview,WC,2017-W,43022.9992592593,3.4,2,7.18,200,Red,Team,Team,Cloud9, ,Kalista,Sejuani,Rumble,Twitch,Syndra,35.0833333333,0,6,22,16,6,22, , , , ,0,0,1,9.1112666667,0.1710213777,0.6270783848,0.7980997625,1,17.4021833333,1,2,1,2,0,0,0,1,0,0,0,17.5487166667,0,9.28445,0,0,0,10,0,31.3596333333,0,1,67214,1915.83847981, , ,121,3.4489311164,1,36,1.026128266,33,35,0.4347826087,0.262295082,57663,995.2304038005,56100,-0.0889929742,971,169,97,13,32.4940617577,15223,16045,-822,23959,24997,-1038,18923,17622,1301
1002380481,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380481?gameHash=dcca81d9204a4ba6&tab=overview,WC,2017-W,43023.039375,3.4,3,7.18,1,Blue,Top,Ziv,AHQ e-Sports Club,Jayce,Caitlyn,Rakan,Galio,Rumble,Cho'gath,24.45,0,1,1,0,1,11,0,0,0,0,0,0,0,6.1024333333,0.0408997955,0,0.490797546,0,14.3598333333,1,1,1,0,0,1,0,0,0,0,0,,0,13.8673,0,0,2,9,0,22.11405,0,1,9416,385.1124744376,0.3943048576,0.2776786453,12,0.490797546,0.1621621622,3,0.1226993865,1,1, , ,9292,247.2032719836,9175,0.1910447761,236,13,3,0,10.1840490798,3587,3032,555,5260,4608,652,4859,4647,212
1002380481,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380481?gameHash=dcca81d9204a4ba6&tab=overview,WC,2017-W,43023.039375,3.4,3,7.18,2,Blue,Jungle,Mountain,AHQ e-Sports Club,Sejuani,Caitlyn,Rakan,Galio,Rumble,Cho'gath,24.45,0,0,3,1,1,11,0,0,0,0,0,0,0,6.1024333333,0,0,0.490797546,0,14.3598333333,1,1,0,1,0,0,0,0,0,0,0,,0,13.8673,0,0,2,9,0,22.11405,0,1,4552,186.1758691207,0.1906197655,0.1713230362,19,0.7770961145,0.2567567568,9,0.3680981595,6,6, , ,6977,152.5202453988,6800,-0.0709219858,25,83,54,0,4.4171779141,3172,2951,221,4453,4371,82,3537,3398,139
1002380481,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380481?gameHash=dcca81d9204a4ba6&tab=overview,WC,2017-W,43023.039375,3.4,3,7.18,3,Blue,Middle,Chawy,AHQ e-Sports Club,Ryze,Caitlyn,Rakan,Galio,Rumble,Cho'gath,24.45,0,0,2,1,1,11,0,0,0,0,0,0,1,6.1024333333,0,0.1226993865,0.490797546,0,14.3598333333,1,1,0,0,0,0,0,0,0,0,0,,0,13.8673,0,0,2,9,0,22.11405,0,1,2107,86.1758691207,0.0882328308,0.2474488436,13,0.5316973415,0.1756756757,5,0.2044989775,4,4, , ,8634,220.291206544,8635,-0.1996351316,210,12,11,0,9.0797546012,3059,3818,-759,4736,6199,-1463,4191,5126,-935
1002380481,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380481?gameHash=dcca81d9204a4ba6&tab=overview,WC,2017-W,43023.039375,3.4,3,7.18,4,Blue,ADC,An,AHQ e-Sports Club,Kog'Maw,Caitlyn,Rakan,Galio,Rumble,Cho'gath,24.45,0,0,3,0,1,11,0,0,0,0,0,0,0,6.1024333333,0,0.327198364,0.490797546,0,14.3598333333,1,1,0,0,0,0,0,0,0,0,0,,0,13.8673,0,0,2,9,0,22.11405,0,1,7574,309.7750511247,0.3171691792,0.1896079314,10,0.408997955,0.1351351351,3,0.1226993865,2,2, , ,7375,168.7983640082,7150,-0.4867724868,178,11,7,0,7.7300613497,3311,3299,12,4940,6181,-1241,2952,3142,-190
1002380481,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380481?gameHash=dcca81d9204a4ba6&tab=overview,WC,2017-W,43023.039375,3.4,3,7.18,5,Blue,Support,Albis,AHQ e-Sports Club,Janna,Caitlyn,Rakan,Galio,Rumble,Cho'gath,24.45,0,0,2,0,1,11,0,0,0,0,0,0,0,6.1024333333,0,0,0.490797546,0,14.3598333333,1,1,0,0,0,0,0,0,0,0,0,,0,13.8673,0,0,2,9,0,22.11405,0,1,231,9.4478527607,0.0096733668,0.1139415435,20,0.81799591,0.2702702703,3,0.1226993865,4,4, , ,5728,101.436400818,5050,-0.5147058824,3,0,0,0,0.1226993865,2282,2672,-390,3385,4420,-1035,2864,3083,-219
1002380481,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380481?gameHash=dcca81d9204a4ba6&tab=overview,WC,2017-W,43023.039375,3.4,3,7.18,6,Red,Top,Mouse,EDward Gaming,Maokai,Kalista,Gragas,Malzahar,Renekton,Shen,24.45,1,0,0,2,11,1,0,0,0,0,0,0,0,6.1024333333,0,0.0408997955,0.490797546,0,14.3598333333,1,1,0,1,0,0,0,0,0,0,1,,1,13.8673,1,1,9,2,1,22.11405,1,0,3018,123.4355828221,0.0874909407,0.1527149019,12,0.490797546,0.1363636364,2,0.081799591,3,3, , ,8509,215.1787321063,7575,-0.1910447761,174,0,0,0,7.1165644172,3032,3587,-555,4608,5260,-652,4647,4859,-212
1002380481,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380481?gameHash=dcca81d9204a4ba6&tab=overview,WC,2017-W,43023.039375,3.4,3,7.18,7,Red,Jungle,Clearlove7,EDward Gaming,Jarvan IV,Kalista,Gragas,Malzahar,Renekton,Shen,24.45,1,0,1,6,11,1,0,0,0,0,0,0,0,6.1024333333,0,0,0.490797546,1,14.3598333333,1,1,1,0,0,0,1,0,0,0,1,,1,13.8673,1,1,9,2,1,22.11405,1,0,3039,124.2944785276,0.0880997246,0.1422941836,26,1.063394683,0.2954545455,10,0.408997955,10,10, , ,8150,200.4957055215,7300,0.0709219858,15,71,54,5,3.5173824131,2951,3172,-221,4371,4453,-82,3398,3537,-139
1002380481,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380481?gameHash=dcca81d9204a4ba6&tab=overview,WC,2017-W,43023.039375,3.4,3,7.18,8,Red,Middle,Scout,EDward Gaming,Syndra,Kalista,Gragas,Malzahar,Renekton,Shen,24.45,1,3,0,2,11,1,0,0,0,0,1,0,0,6.1024333333,0.1226993865,0,0.490797546,0,14.3598333333,1,1,0,0,0,0,0,0,0,0,1,,1,13.8673,1,1,9,2,1,22.11405,1,0,9915,405.5214723926,0.2874329613,0.230013991,9,0.3680981595,0.1022727273,4,0.163599182,4,4, , ,11172,324.0948875256,10550,0.1996351316,216,19,8,9,9.6114519427,3818,3059,759,6199,4736,1463,5126,4191,935
1002380481,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380481?gameHash=dcca81d9204a4ba6&tab=overview,WC,2017-W,43023.039375,3.4,3,7.18,9,Red,ADC,iBoy,EDward Gaming,Twitch,Kalista,Gragas,Malzahar,Renekton,Shen,24.45,1,8,0,1,11,1,3,2,0,0,0,0,0,6.1024333333,0.327198364,0,0.490797546,0,14.3598333333,1,1,0,0,0,0,0,0,0,0,1,,1,13.8673,1,1,9,2,1,22.11405,1,0,17531,717.0143149284,0.5082185824,0.294076736,13,0.5316973415,0.1477272727,8,0.327198364,4,4, , ,13379,414.3607361963,11750,0.4867724868,231,13,9,0,9.9795501022,3299,3311,-12,6181,4940,1241,3142,2952,190
1002380481,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380481?gameHash=dcca81d9204a4ba6&tab=overview,WC,2017-W,43023.039375,3.4,3,7.18,10,Red,Support,Meiko,EDward Gaming,Lulu,Kalista,Gragas,Malzahar,Renekton,Shen,24.45,1,0,0,9,11,1,0,0,0,0,0,0,0,6.1024333333,0,0,0.490797546,0,14.3598333333,1,1,0,0,0,0,0,0,0,0,1,,1,13.8673,1,1,9,2,1,22.11405,1,0,992,40.572597137,0.028757791,0.1809001875,28,1.145194274,0.3181818182,4,0.163599182,9,10, , ,9480,254.8924335378,8550,0.5147058824,37,0,0,0,1.5132924335,2672,2282,390,4420,3385,1035,3083,2864,219
1002380481,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380481?gameHash=dcca81d9204a4ba6&tab=overview,WC,2017-W,43023.039375,3.4,3,7.18,100,Blue,Team,Team,AHQ e-Sports Club, ,Caitlyn,Rakan,Galio,Rumble,Cho'gath,24.45,0,1,11,2,1,11, , , , ,0,0,1,6.1024333333,0.0408997955,0.4498977505,0.490797546,0,14.3598333333,1,1,1,1,0,1,0,0,0,0,0,17.3193,0,13.8673,0,0,2,9,0,22.11405,0,1,23880,976.6871165644, , ,74,3.0265848671,1,23,0.9406952965,17,17,0.3636363636,0.2,38006,890.2494887526,36810,-0.2160295632,652,119,75,0,31.5337423313,15411,15772,-361,22774,25779,-3005,18403,19396,-993
1002380481,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380481?gameHash=dcca81d9204a4ba6&tab=overview,WC,2017-W,43023.039375,3.4,3,7.18,200,Red,Team,Team,EDward Gaming, ,Kalista,Gragas,Malzahar,Renekton,Shen,24.45,1,11,1,20,11,1, , , , ,1,0,0,6.1024333333,0.4498977505,0.0408997955,0.490797546,1,14.3598333333,1,1,1,1,0,0,1,0,0,0,1,17.3193,1,13.8673,1,1,9,2,1,22.11405,1,0,34495,1410.8384458078, , ,88,3.5991820041,1,28,1.145194274,30,31,0.5714285714,0.3018867925,50690,1409.0224948875,45725,0.2160295632,673,103,71,14,31.7382413088,15772,15411,361,25779,22774,3005,19396,18403,993
1002380485,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380485?gameHash=7a6d442651b3774a&tab=overview,WC,2017-W,43023.0730555556,3.4,4,7.18,1,Blue,Top,Impact,Cloud9,Maokai,LeBlanc,Sejuani,Kog'Maw,Kha'zix,Cho'gath,39.05,0,2,2,5,8,12,0,0,0,0,0,0,0,9.63785,0.0512163892,0.1280409731,0.5121638924,0,18.5133666667,0,3,0,1,0,0,0,0,0,0,,,0,14.602,1,0,5,10,1,32.0638,1,0,16673,426.9654289373,0.2215121763,0.1897701921,19,0.4865556978,0.1366906475,6,0.1536491677,2,2, , ,13405,214.342637644,13150,-0.2184589331,293,3,1,0,7.5800256082,3053,3160,-107,4560,5025,-465,4522,4581,-59
1002380485,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380485?gameHash=7a6d442651b3774a&tab=overview,WC,2017-W,43023.0730555556,3.4,4,7.18,2,Blue,Jungle,Contractz,Cloud9,Ezreal,LeBlanc,Sejuani,Kog'Maw,Kha'zix,Cho'gath,39.05,0,1,3,2,8,12,0,0,0,0,0,0,0,9.63785,0.0256081946,0.0256081946,0.5121638924,0,18.5133666667,0,3,0,1,0,0,0,0,0,0,,,0,14.602,1,0,5,10,1,32.0638,1,0,16966,434.4686299616,0.2254048812,0.1741035315,39,0.9987195903,0.2805755396,27,0.6914212548,11,11, , ,12714,196.6473751601,12033,0.0965240875,67,109,77,7,4.5070422535,2618,2648,-30,3772,4395,-623,2847,2766,81
1002380485,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380485?gameHash=7a6d442651b3774a&tab=overview,WC,2017-W,43023.0730555556,3.4,4,7.18,3,Blue,Middle,Jensen,Cloud9,Syndra,LeBlanc,Sejuani,Kog'Maw,Kha'zix,Cho'gath,39.05,0,2,3,4,8,12,0,0,0,0,0,0,0,9.63785,0.0512163892,0.1024327785,0.5121638924,0,18.5133666667,0,3,0,0,0,0,0,0,0,0,,,0,14.602,1,0,5,10,1,32.0638,1,0,18573,475.6209987196,0.2467549722,0.2310340449,14,0.3585147247,0.1007194245,5,0.1280409731,4,5, , ,15225,260.9495518566,14275,-0.0034965035,356,5,2,3,9.2445582586,3212,2855,357,5029,6022,-993,4330,4372,-42
1002380485,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380485?gameHash=7a6d442651b3774a&tab=overview,WC,2017-W,43023.0730555556,3.4,4,7.18,4,Blue,ADC,Sneaky,Cloud9,Xayah,LeBlanc,Sejuani,Kog'Maw,Kha'zix,Cho'gath,39.05,0,3,2,4,8,12,0,0,0,0,0,0,1,9.63785,0.0768245839,0.0512163892,0.5121638924,0,18.5133666667,0,3,0,0,0,0,0,0,0,0,,,0,14.602,1,0,5,10,1,32.0638,1,0,20990,537.5160051216,0.2788664656,0.2441160467,17,0.4353393086,0.1223021583,18,0.4609475032,4,6, , ,15802,275.7254801537,14550,-0.0187234043,342,2,1,1,8.8092189501,3198,3649,-451,5187,5346,-159,2979,3326,-347
1002380485,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380485?gameHash=7a6d442651b3774a&tab=overview,WC,2017-W,43023.0730555556,3.4,4,7.18,5,Blue,Support,Smoothie,Cloud9,Janna,LeBlanc,Sejuani,Kog'Maw,Kha'zix,Cho'gath,39.05,0,0,2,6,8,12,0,0,0,0,0,0,0,9.63785,0,0,0.5121638924,0,18.5133666667,0,3,0,1,0,0,0,0,0,0,,,0,14.602,1,0,5,10,1,32.0638,1,0,2067,52.9321382843,0.0274615047,0.1609761849,50,1.2804097311,0.3597122302,8,0.204865557,18,19, , ,12135,181.8202304738,10925,-0.1638655462,48,0,0,0,1.2291933419,2545,2794,-249,4042,4229,-187,2685,3039,-354
1002380485,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380485?gameHash=7a6d442651b3774a&tab=overview,WC,2017-W,43023.0730555556,3.4,4,7.18,6,Red,Top,Huni,SK Telecom T1,Jayce,Kalista,Rakan,Galio,Shen,Trundle,39.05,1,5,2,2,12,8,1,0,0,0,0,0,0,9.63785,0.1280409731,0.0512163892,0.5121638924,0,18.5133666667,3,0,1,0,0,0,1,0,0,0,,,1,14.602,0,1,10,5,0,32.0638,0,1,32011,819.7439180538,0.3973954712,0.2655744786,21,0.5377720871,0.1458333333,10,0.2560819462,3,3, , ,18561,346.3784891165,16375,0.2184589331,402,44,9,18,11.4212548015,3160,3053,107,5025,4560,465,4581,4522,59
1002380485,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380485?gameHash=7a6d442651b3774a&tab=overview,WC,2017-W,43023.0730555556,3.4,4,7.18,7,Red,Jungle,Blank,SK Telecom T1,Jarvan IV,Kalista,Rakan,Galio,Shen,Trundle,39.05,1,1,3,7,12,8,0,0,0,0,0,0,0,9.63785,0.0256081946,0.0256081946,0.5121638924,1,18.5133666667,3,0,1,0,0,0,0,1,0,0,,,1,14.602,0,1,10,5,0,32.0638,0,1,4964,127.119078105,0.061624789,0.1245612726,41,1.0499359795,0.2847222222,19,0.4865556978,10,11, , ,11379,162.4604353393,10925,-0.0965240875,34,77,53,10,2.8425096031,2648,2618,30,4395,3772,623,2766,2847,-81
1002380485,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380485?gameHash=7a6d442651b3774a&tab=overview,WC,2017-W,43023.0730555556,3.4,4,7.18,8,Red,Middle,Faker,SK Telecom T1,Fizz,Kalista,Rakan,Galio,Shen,Trundle,39.05,1,4,2,6,12,8,0,0,0,0,0,0,0,9.63785,0.1024327785,0.0512163892,0.5121638924,0,18.5133666667,3,0,0,0,0,0,0,0,0,0,,,1,14.602,0,1,10,5,0,32.0638,0,1,11515,294.8783610755,0.1429511372,0.2068680617,19,0.4865556978,0.1319444444,10,0.2560819462,3,3, , ,15571,269.8099871959,14325,0.0034965035,282,13,9,1,7.5544174136,2855,3212,-357,6022,5029,993,4372,4330,42
1002380485,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380485?gameHash=7a6d442651b3774a&tab=overview,WC,2017-W,43023.0730555556,3.4,4,7.18,9,Red,ADC,Bang,SK Telecom T1,Twitch,Kalista,Rakan,Galio,Shen,Trundle,39.05,1,2,0,6,12,8,0,0,0,0,1,0,0,9.63785,0.0512163892,0.0768245839,0.5121638924,0,18.5133666667,3,0,0,0,0,0,0,0,0,0,,,1,14.602,0,1,10,5,0,32.0638,0,1,28391,727.0422535211,0.3524555567,0.2374778624,18,0.4609475032,0.125,7,0.1792573624,3,3, , ,17130,309.733162612,14825,0.0187234043,351,49,33,6,10.2432778489,3649,3198,451,5346,5187,159,3326,2979,347
1002380485,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380485?gameHash=7a6d442651b3774a&tab=overview,WC,2017-W,43023.0730555556,3.4,4,7.18,10,Red,Support,Wolf,SK Telecom T1,Lulu,Kalista,Rakan,Galio,Shen,Trundle,39.05,1,0,1,9,12,8,0,0,0,0,0,1,0,9.63785,0,0,0.5121638924,0,18.5133666667,3,0,1,0,0,0,1,0,0,0,,,1,14.602,0,1,10,5,0,32.0638,0,1,3671,94.0076824584,0.045573046,0.1655183246,45,1.152368758,0.3125,23,0.5889884763,12,13, , ,13465,215.8791293214,12875,0.1638655462,70,1,0,0,1.8181818182,2794,2545,249,4229,4042,187,3039,2685,354
1002380485,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380485?gameHash=7a6d442651b3774a&tab=overview,WC,2017-W,43023.0730555556,3.4,4,7.18,100,Blue,Team,Team,Cloud9, ,LeBlanc,Sejuani,Kog'Maw,Kha'zix,Cho'gath,39.05,0,8,12,21,8,12, , , , ,0,0,1,9.63785,0.204865557,0.3072983355,0.5121638924,0,18.5133666667,0,3,0,3,0,0,0,0,0,0,,,0,14.602,1,0,5,10,1,32.0638,1,0,75269,1927.5032010243, , ,139,3.5595390525,1,64,1.6389244558,39,43,0.78,0.2659574468,69281,1129.4852752881,64933,-0.0654262688,1106,119,81,11,31.3700384123,14626,15106,-480,22590,25017,-2427,17363,18084,-721
1002380485,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380485?gameHash=7a6d442651b3774a&tab=overview,WC,2017-W,43023.0730555556,3.4,4,7.18,200,Red,Team,Team,SK Telecom T1, ,Kalista,Rakan,Galio,Shen,Trundle,39.05,1,12,8,30,12,8, , , , ,1,1,0,9.63785,0.3072983355,0.204865557,0.5121638924,1,18.5133666667,3,0,3,0,0,0,2,1,0,0,,,1,14.602,0,1,10,5,0,32.0638,0,1,80552,2062.7912932138, , ,144,3.6875800256,1,69,1.7669654289,31,33,0.7111111111,0.3936170213,76106,1304.2612035852,69325,0.0654262688,1139,184,104,35,33.8796414853,15106,14626,480,25017,22590,2427,18084,17363,721
